Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBT,BBY,BDX,BEN,BF.B,BHF,BHGE,BIIB,BK,BLK,BLL,BMY,BRK.B,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBG,CBOE,CBS,CCI,CCL,CDNS,CELG,CERN,CF,CFG,CHD,CHK,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COL,COO,COP,COST,COTY,CPB,CRM,CSCO,CSRA,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DPS,DRE,DRI,DTE,DUK,DVA,DVN,DWDP,DXC,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETN,ETR,EVHC,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FRT,FTI,FTV,GD,GE,GGP,GILD,GIS,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCN,HCP,HD,HES,HIG,HII,HLT,HOG,HOLX,HON,HP,HPE,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IQV,IR,IRM,ISRG,IT,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,L,LB,LEG,LEN,LH,LKQ,LLL,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MLM,MMC,MMM,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MYL,NAVI,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWS,NWSA,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PCLN,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PX,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RHT,RJF,RL,RMD,ROK,ROP,ROST,RRC,RSG,RTN,SBAC,SBUX,SCG,SCHW,SEE,SHW,SIG,SJM,SLB,SLG,SNA,SNI,SNPS,SO,SPG,SPGI,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYMC,SYY,T,TAP,TDG,TEL,TGT,TIF,TJX,TMK,TMO,TPR,TRIP,TROW,TRV,TSCO,TSN,TSS,TWX,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZION,ZTS
2023-09-15 00:00:00,115.91000366210938,13.3100004196167,59.81999969482422,175.00999450683594,152.1199951171875,178.2899932861328,101.73999786376953,312.5299987792969,528.8900146484375,178.13999938964844,79.3499984741211,245.30999755859375,,213.35000610351562,80.7699966430664,80.04000091552734,17.239999771118164,,76.51000213623047,,61.18000030517578,7.340000152587891,138.64999389648438,230.13999938964844,104.5,183.83999633789062,332.0899963378906,39.470001220703125,108.77999877929688,105.68000030517578,,138.25,101.48999786376953,151.6300048828125,134.58999633789062,260.7200012207031,347.1199951171875,180.13999938964844,140.38999938964844,,310.7200012207031,,336.1600036621094,66.7699966430664,42.459999084472656,,302.1099853515625,85.72000122070312,102.45999908447266,113.7300033569336,,91.81999969482422,183.88999938964844,851.6799926757812,180.55999755859375,138.89999389648438,163.75,159.58999633789062,2529.679931640625,208.11000061035156,28.84000015258789,39.08000183105469,,72.38999938964844,263.739990234375,26.25,,51.900001525878906,,254.7899932861328,45.209999084472656,697.4099731445312,,59.029998779296875,,52.900001525878906,41.04999923706055,66.27999877929688,42.709999084472656,,28.940000534057617,87.75,279.1499938964844,212.1999969482422,,149.25999450683594,,98.41000366210938,15.1899995803833,234.0800018310547,,,82.0999984741211,27.959999084472656,95.22000122070312,85.44999694824219,90.54000091552734,447.95001220703125,283.2200012207031,107.19000244140625,73.16999816894531,146.1999969482422,43.56999969482422,45.34000015258789,206.82000732421875,1912.5,235.3699951171875,57.209999084472656,67.80999755859375,29.079999923706055,104.45999908447266,,,342.3599853515625,123.56999969482422,556.3599853515625,11.90999984741211,43.040000915527344,214.61000061035156,56.040000915527344,,30.850000381469727,515.0800170898438,,70.16999816894531,,70.87000274658203,166.5,,48.470001220703125,39.900001525878906,412.1099853515625,89.73999786376953,115.68000030517578,126.22000122070312,112.37000274658203,255.25,85.58000183105469,,,6.539999961853027,128.75,112.3499984741211,144.4499969482422,,,150.05999755859375,106.77999877929688,95.18000030517578,98.33000183105469,49.68000030517578,,20.690000534057617,120.45999908447266,44.560001373291016,177.9600067138672,91.48999786376953,196.86000061035156,71.55999755859375,155.6999969482422,79.0,98.86000061035156,132.17999267578125,776.219970703125,63.15999984741211,41.529998779296875,64.20999908447266,,225.22000122070312,,217.63999938964844,98.4000015258789,,73.19999694824219,41.650001525878906,118.44000244140625,106.91000366210938,128.05999755859375,12.609999656677246,55.220001220703125,,,40.369998931884766,254.0800018310547,36.90999984741211,158.47000122070312,56.900001525878906,,27.440000534057617,18.309999465942383,,35.560001373291016,39.15999984741211,75.6500015258789,29.299999237060547,31.8799991607666,98.81999969482422,20.860000610351562,75.98999786376953,224.0500030517578,115.48999786376953,,75.66999816894531,65.8499984741211,31.229999542236328,33.95000076293945,138.3000030517578,137.39999389648438,148.8300018310547,124.33999633789062,11.199999809265137,106.12000274658203,342.5400085449219,12.800000190734863,693.1199951171875,42.11000061035156,66.37000274658203,10.699999809265137,4.630000114440918,256.2799987792969,,25.09000015258789,321.3999938964844,160.35000610351562,72.98999786376953,211.64999389648438,154.41000366210938,33.36000061035156,71.80999755859375,193.0399932861328,45.459999084472656,17.06999969482422,27.34000015258789,39.63999938964844,38.2400016784668,,74.41000366210938,16.600000381469727,212.36000061035156,470.7699890136719,145.99000549316406,115.72000122070312,450.69000244140625,69.05000305175781,146.14999389648438,62.54999923706055,,37.880001068115234,538.0800170898438,34.2400016784668,30.739999771118164,211.7100067138672,65.9000015258789,62.849998474121094,295.5400085449219,350.1400146484375,238.30999755859375,15.569999694824219,194.36000061035156,57.130001068115234,,161.4499969482422,28.43000030517578,148.80999755859375,14.729999542236328,59.959999084472656,11.720000267028809,33.45000076293945,18.8799991607666,454.2200012207031,125.01000213623047,17.06999969482422,83.23999786376953,57.939998626708984,,46.31999969482422,22.799999237060547,,64.25,,26.209999084472656,114.76000213623047,201.64999389648438,49.939998626708984,,575.6599731445312,424.04998779296875,26.030000686645508,51.779998779296875,220.02000427246094,623.1099853515625,,29.690000534057617,100.04000091552734,11.140000343322754,414.30999755859375,138.0,12.229999542236328,203.16000366210938,54.66999816894531,21.06999969482422,278.2300109863281,77.62999725341797,420.1300048828125,341.19000244140625,71.94000244140625,81.7699966430664,65.6500015258789,41.08000183105469,93.62000274658203,79.79000091552734,425.1300048828125,196.19000244140625,101.05999755859375,56.13999938964844,43.529998779296875,,38.38999938964844,153.80999755859375,107.5199966430664,26.8799991607666,88.41000366210938,330.2200012207031,283.2099914550781,129.3000030517578,1168.699951171875,69.87999725341797,,17.8799991607666,,17.229999542236328,50.77000045776367,68.63999938964844,40.33000183105469,396.94000244140625,,27.670000076293945,96.26000213623047,,433.489990234375,20.93000030517578,39.099998474121094,204.02999877929688,77.72000122070312,72.72000122070312,155.4199981689453,439.0,9.489999771118164,20.979999542236328,20.280000686645508,54.099998474121094,67.54000091552734,77.41000366210938,113.91000366210938,930.2100219726562,66.1500015258789,115.97000122070312,,85.22000122070312,17.309999465942383,,28.34000015258789,61.349998474121094,179.83999633789062,34.06999969482422,76.94999694824219,153.47000122070312,138.74000549316406,392.1199951171875,76.2699966430664,149.75,,123.18000030517578,95.79000091552734,126.3499984741211,66.86000061035156,78.62000274658203,133.8000030517578,25.65999984741211,33.540000915527344,98.69000244140625,274.1099853515625,121.02999877929688,79.37000274658203,199.24000549316406,11.260000228881836,234.0,64.20999908447266,113.13999938964844,95.93000030517578,97.41999816894531,,63.709999084472656,823.4000244140625,17.959999084472656,75.0999984741211,,107.66999816894531,113.86000061035156,145.38999938964844,285.20001220703125,495.80999755859375,118.16999816894531,32.029998779296875,150.13999938964844,,218.14999389648438,96.2300033569336,,58.220001220703125,35.11000061035156,261.6300048828125,76.31999969482422,126.83000183105469,60.58000183105469,41.33000183105469,260.4200134277344,,451.92999267578125,71.08999633789062,116.41000366210938,388.260009765625,44.72999954223633,73.0999984741211,,71.8499984741211,63.75,260.3399963378906,87.97000122070312,98.20999908447266,32.52000045776367,292.7699890136719,,71.0199966430664,15.229999542236328,63.59000015258789,864.7000122070312,126.68000030517578,123.05000305175781,,92.44000244140625,,515.530029296875,30.989999771118164,15.979999542236328,109.62999725341797,164.8000030517578,212.83999633789062,54.540000915527344,,,162.6199951171875,76.20999908447266,6.710000038146973,7.329999923706055,45.70000076293945,38.22999954223633,126.13999938964844,413.57000732421875,486.70001220703125,48.529998779296875,213.32000732421875,160.49000549316406,452.010009765625,35.150001525878906,,241.07000732421875,,18.15999984741211,,143.67999267578125,210.58999633789062,25.18000030517578,245.64999389648438,200.72000122070312,348.8999938964844,44.619998931884766,33.790000915527344,275.79998779296875,22.420000076293945,43.599998474121094,86.26000213623047,42.95000076293945,137.97999572753906,,160.47999572753906,34.34000015258789,164.63999938964844,36.529998779296875,12.630000114440918,32.54999923706055,,97.04000091552734,,57.970001220703125,,,116.69999694824219,35.540000915527344,16.059999465942383,95.55000305175781,127.98999786376953,121.30999755859375,36.91999816894531,180.25
